Ticks,Tics,TicDelta,Ax-1,Ay-1,Az-1,Ax,Ay,Az,Distance,DistanceDelta,Ax-avg,Ay-avg,Az-avg,DistanceDelta-avg,Ax-avgN,Ay-avgN,Az-avgN,A-mag,DistanceDelta-1
949157,127185,200,-0.5460318,-0.7892552,0.7238095,-0.4112332,-1.592186,0.5040293,203.748,0.607,-0.9205372,-0.77870576,0.41142856,0.613,-0.0007814,-0.02871794,0.01387056,1.719946086,0.634
949357,127385,200,-0.4112332,-1.592186,0.5040293,-1.132112,-1.308913,0.5968254,204.356,0.608,-0.9029548,-0.8349695,0.42998778,0.6132,0.0175824,-0.05626374,0.01855922,1.830609565,0.607
949558,127586,201,-1.132112,-1.308913,0.5968254,-1.146764,-0.5968254,0.4239316,204.966,0.61,-0.9049084,-0.81894996,0.39579976,0.6122,-0.0019536,0.01601954,-0.03418802,1.360509548,0.608
949758,127786,200,-1.146764,-0.5968254,0.4239316,-1.278633,0.1123321,-0.0986569,205.573,0.607,-0.9058852,-0.80664216,0.40420026,0.6122,-0.0009768,0.0123078,0.0084005,1.28734379,0.61
949965,127993,207,-1.278633,0.1123321,-0.0986569,-0.5557998,-0.7091575,0.5528694,206.202,0.629,-0.8644689,-0.77323556,0.39462762,0.6126,0.0414163,0.0334066,-0.00957264,1.057110378,0.607
950165,128193,200,-0.5557998,-0.7091575,0.5528694,-0.4161172,-1.530647,0.5460318,206.809,0.607,-0.8654457,-0.7652258,0.42236878,0.6124,-0.0009768,0.00800976,0.02774116,1.677553126,0.629
950366,128394,201,-0.4161172,-1.530647,0.5460318,-0.9250305,-1.14188,0.5489622,207.419,0.61,-0.8484493,-0.83360186,0.3854457,0.613,0.0169964,-0.06837606,-0.03692308,1.568735433,0.607
950567,128595,201,-0.9250305,-1.14188,0.5489622,-1.151648,-0.5567766,0.5626374,208.028,0.609,-0.87111108,-0.8294993,0.37040294,0.611,-0.02266178,0.00410256,-0.01504276,1.397445578,0.61
950768,128796,201,-1.151648,-0.5567766,0.5626374,-1.193651,-0.2295482,-0.2832723,208.638,0.61,-0.87345542,-0.8369231,0.41260074,0.6108,-0.00234434,-0.0074238,0.0421978,1.248093859,0.609
950972,129000,204,-1.193651,-0.2295482,-0.2832723,-0.6691087,-0.6886447,0.4776556,209.257,0.619,-0.87755798,-0.8294995,0.37313798,0.6098,-0.00410256,0.0074236,-0.03946276,1.072423819,0.61
951172,129200,200,-0.6691087,-0.6886447,0.4776556,-0.4278389,-1.567766,0.7570208,209.863,0.606,-0.87247878,-0.83223454,0.3287912,0.6092,0.0050792,-0.00273504,-0.04434678,1.792767929,0.619
951372,129400,200,-0.4278389,-1.567766,0.7570208,-0.9455433,-1.104762,0.3516484,210.468,0.605,-0.83145308,-0.8918194,0.42393162,0.6082,0.0410257,-0.05958486,0.09514042,1.496064105,0.606
951572,129600,200,-0.9455433,-1.104762,0.3516484,-1.126252,-0.5704518,0.3409035,211.074,0.606,-0.87365088,-0.93577544,0.4585104,0.6116,-0.0421978,-0.04395604,0.03457878,1.307697985,0.605
951772,129800,200,-1.126252,-0.5704518,0.3409035,-0.9885225,-0.5274725,0.1924298,211.679,0.605,-0.87873024,-0.97953604,0.55814404,0.5782,-0.00507936,-0.0437606,0.09963364,1.136852321,0.606
951982,130010,210,-0.9885225,-0.5274725,0.1924298,-0.8800977,-0.9084249,0.6505495,212.315,0.636,-0.89006118,-0.89201466,0.53509152,0.5448,-0.01133094,0.08752138,-0.02305252,1.422329924,0.605
952182,130210,200,-0.8800977,-0.9084249,0.6505495,-0.4532357,-1.786569,1.255189,212.754,0.439,-0.90021978,-0.81445666,0.59936504,0.5116,-0.0101586,0.077558,0.06427352,2.229966551,0.636
952382,130410,200,-0.4532357,-1.786569,1.255189,-1.002198,-0.6671551,0.2363858,213.192,0.438,-0.8898657,-0.8687668,0.72830276,0.4782,0.01035408,-0.05431014,0.12893772,1.226937246,0.439
952583,130611,201,-1.002198,-0.6671551,0.2363858,-1.177045,-0.1826618,0.6622711,213.632,0.44,-0.90920636,-0.95316242,0.76268616,0.4448,-0.01934066,-0.08439562,0.0343834,1.362865832,0.438
952783,130811,200,-1.177045,-0.1826618,0.6622711,-0.9367521,-0.7990232,0.8371184,214.07,0.438,-0.96625152,-0.82813182,0.71443216,0.4506,-0.05704516,0.1250306,-0.048254,1.48886191,0.44
952997,131025,214,-0.9367521,-0.7990232,0.8371184,-0.976801,-1.330403,0.8224665,214.539,0.469,-0.99008552,-0.81308908,0.72185586,0.4564,-0.023834,0.01504274,0.0074237,1.84406168,0.438
953197,131225,200,-0.976801,-1.330403,0.8224665,-0.7384615,-1.161416,1.013919,215.007,0.468,-1.00122112,-0.7290842,0.66832716,0.4618,-0.0111356,0.08400488,-0.0535287,1.709457297,0.469
953397,131425,200,-0.7384615,-1.161416,1.013919,-1.121368,-0.5919414,0.2735043,215.474,0.467,-0.96976814,-0.7212698,0.6603174,0.4678,0.03145298,0.0078144,-0.00800976,1.297175938,0.468
953597,131625,200,-1.121368,-0.5919414,0.2735043,-1.232723,0.2373626,0.3946276,215.941,0.467,-0.89963382,-0.7662026,0.63492056,0.4756,0.07013432,-0.0449328,-0.02539684,1.315932347,0.467
953797,131825,200,-1.232723,0.2373626,0.3946276,-0.7794872,-0.7599512,0.7970696,216.409,0.468,-0.89514054,-0.7458852,0.60698414,0.4598,0.00449328,0.0203174,-0.02793642,1.34923907,0.467
954015,132043,218,-0.7794872,-0.7599512,0.7970696,-0.6261294,-1.555067,0.6954823,216.917,0.508,-0.90451774,-0.77421242,0.59897436,0.4442,-0.0093772,-0.02832722,-0.00800978,1.814928932,0.468
954215,132243,200,-0.6261294,-1.555067,0.6954823,-0.7159951,-1.059829,0.8742369,217.306,0.389,-0.87658114,-0.77616602,0.54778998,0.4284,0.0279366,-0.0019536,-0.05118438,1.549250351,0.508
954415,132443,200,-0.7159951,-1.059829,0.8742369,-1.168254,-0.7335775,0.2334554,217.695,0.389,-0.85450544,-0.78319898,0.51301586,0.413,0.0220757,-0.00703296,-0.03477412,1.399090698,0.389
954615,132643,200,-1.168254,-0.7335775,0.2334554,-1.09304,0.2275946,0.1387057,218.083,0.388,-0.85860802,-0.73670338,0.49992672,0.3934,-0.00410258,0.0464956,-0.01308914,1.125066671,0.389
954816,132844,201,-1.09304,0.2275946,0.1387057,-0.6691087,-0.795116,0.623199,218.474,0.391,-0.8990476,-0.73846158,0.49992672,0.3936,-0.04043958,-0.0017582,0,1.211731364,0.388
955027,133055,211,-0.6691087,-0.795116,0.623199,-0.6466423,-1.322589,0.6300366,218.884,0.41,-0.8734554,-0.72009774,0.50481074,0.3938,0.0255922,0.01836384,0.00488402,1.601353816,0.391
955228,133256,201,-0.6466423,-1.322589,0.6300366,-0.918193,-1.06862,0.8742369,219.274,0.39,-0.876972,-0.69157514,0.54056166,0.3938,-0.0035166,0.0285226,0.03575092,1.658106525,0.41
955429,133457,201,-0.918193,-1.06862,0.8742369,-1.040293,-0.6417583,0.2578755,219.664,0.39,-0.86700862,-0.68962154,0.5595116,0.3932,0.00996338,0.0019536,0.01894994,1.249224966,0.39
955629,133657,200,-1.040293,-0.6417583,0.2578755,-1.110623,0.3702076,0.3174603,220.052,0.388,-0.82715514,-0.71208794,0.52454214,0.3932,0.03985348,-0.0224664,-0.03496946,1.212979042,0.39
955829,133857,200,-1.110623,0.3702076,0.3174603,-0.6192918,-0.785348,0.7179487,220.44,0.388,-0.85782674,-0.71716734,0.4770696,0.393,-0.0306716,-0.0050794,-0.04747254,1.231155616,0.388
956040,134068,211,-0.6192918,-0.785348,0.7179487,-0.4473749,-1.434921,0.4551893,220.85,0.41,-0.90275954,-0.71775342,0.4770696,0.3928,-0.0449328,-0.00058608,0,1.570458492,0.388
956240,134268,200,-0.4473749,-1.434921,0.4551893,-1.071551,-1.094017,0.6368742,221.239,0.389,-0.91135534,-0.90764354,0.38271062,0.393,-0.0085958,-0.18989012,-0.09435898,1.658524491,0.41
956440,134468,200,-1.071551,-1.094017,0.6368742,-1.264957,-0.6446887,0.2578755,221.628,0.389,-0.90822958,-0.92073266,0.35399268,0.3932,0.00312576,-0.01308912,-0.02871794,1.44299671,0.389
956640,134668,200,-1.264957,-0.6446887,0.2578755,-1.153602,-0.579243,-0.1543346,222.017,0.389,-0.95511602,-1.03208786,0.33054944,0.3932,-0.04688644,-0.1113552,-0.02344324,1.300053536,0.389
956840,134868,200,-1.153602,-0.579243,-0.1543346,-0.603663,-0.8507936,0.574359,222.406,0.389,-1.02036622,-1.04869346,0.2336508,0.3938,-0.0652502,-0.0166056,-0.09689864,1.190859785,0.389
957051,135079,211,-0.603663,-0.8507936,0.574359,-0.6818071,-1.991697,0.3379731,222.816,0.41,-0.98871802,-0.88244192,0.3362149,0.394,0.0316482,0.16625154,0.1025641,2.132121872,0.389
957252,135280,201,-0.6818071,-1.991697,0.3379731,-1.397802,-1.177045,0.152381,223.208,0.392,-1.05357762,-1.08210012,0.42158732,0.3946,-0.0648596,-0.1996582,0.08537242,1.833713536,0.41
957452,135480,200,-1.397802,-1.177045,0.152381,-1.106716,0.186569,0.770696,223.598,0.39,-1.10065942,-1.2200244,0.41553116,0.3946,-0.0470818,-0.13792428,-0.00605616,1.361470022,0.392
957653,135681,201,-1.106716,0.186569,0.770696,-1.4779,-1.577534,0.2725275,223.99,0.392,-1.13719176,-1.141099,0.61753354,0.3934,-0.03653234,0.0789254,0.20200238,2.178777907,0.39
957853,135881,200,-1.4779,-1.577534,0.2725275,-0.839072,-1.540415,0.5440782,224.379,0.389,-1.14871796,-1.05748488,0.62905978,0.393,-0.0115262,0.08361412,0.01152624,1.836556909,0.392
958060,136088,207,-0.839072,-1.540415,0.5440782,-0.8644688,-1.59707,1.347985,224.783,0.404,-1.13582416,-1.105738852,0.58061044,0.393,0.0128938,-0.048253972,-0.04844934,2.261637118,0.389
958260,136288,200,-0.8644688,-1.59707,1.347985,-1.455433,-0.7589744,0.2100122,225.173,0.39,-1.04244196,-0.960390772,0.65504268,0.3926,0.0933822,0.14534808,0.07443224,1.654820982,0.404
958460,136488,200,-1.455433,-0.7589744,0.2100122,-1.042247,-0.05470086,0.5284493,225.563,0.39,-1.04146518,-1.050061172,0.71130642,0.3932,0.00097678,-0.0896704,0.05626374,1.169841723,0.39
958660,136688,200,-1.042247,-0.05470086,0.5284493,-1.010989,-0.8507936,0.6446887,225.953,0.39,-1.09225882,-1.026031772,0.58940172,0.3932,-0.05079364,0.0240294,-0.1219047,1.470228563,0.39
958861,136889,201,-1.010989,-0.8507936,0.6446887,-0.8341881,-1.988767,0.8253969,226.345,0.392,-1.03892562,-0.970744832,0.61694752,0.4082,0.0533332,0.05528694,0.0275458,2.309186872,0.39
959068,137096,207,-0.8341881,-1.988767,0.8253969,-1.118437,-1.476923,0.7384615,226.749,0.404,-1.04537242,-0.958046418,0.57494508,0.4228,-0.0064468,0.012698414,-0.04200244,1.994374152,0.392
959269,137297,201,-1.118437,-1.476923,0.7384615,-1.188767,-0.4825397,0.3477412,227.214,0.465,-1.01606838,-0.950036678,0.54036632,0.4374,0.02930404,0.00800974,-0.03457876,1.329261255,0.404
959469,137497,200,-1.188767,-0.4825397,0.3477412,-1.074481,0.008791209,0.3184371,227.677,0.463,-1.01997558,-0.907057478,0.54251526,0.4516,-0.0039072,0.0429792,0.00214894,1.120709102,0.465
959669,137697,200,-1.074481,0.008791209,0.3184371,-0.8644688,-0.8107449,0.4717949,228.14,0.463,-0.99887678,-0.836141678,0.53899878,0.4748,0.0210988,0.0709158,-0.00351648,1.275619076,0.463
959869,137897,200,-0.8644688,-0.8107449,0.4717949,-0.8537241,-1.773871,0.8361416,228.603,0.463,-0.98578758,-0.829108718,0.53235652,0.4114,0.0130892,0.00703296,-0.00664226,2.138830507,0.463
960094,138122,225,-0.8537241,-1.773871,0.8361416,-1.012943,-1.122344,0.7208791,229.123,0.52,-1.01763138,-0.75194144,0.476874228,0.3484,-0.0318438,0.077167278,-0.055482292,1.674925745,0.463
960294,138322,200,-1.012943,-1.122344,0.7208791,-1.123321,-0.4473749,0.3145299,229.271,0.148,-1.00473762,-0.74881566,0.473943828,0.2854,0.01289376,0.00312578,-0.0029304,1.249369212,0.52
960494,138522,200,-1.123321,-0.4473749,0.3145299,-1.2337,0.3946276,0.04102564,229.419,0.148,-0.97054958,-0.68454206,0.340512828,0.2224,0.03418804,0.0642736,-0.133431,1.295928137,0.148
960694,138722,200,-1.2337,0.3946276,0.04102564,-0.8,-0.795116,0.4571429,229.567,0.148,-1.06119658,-0.70642246,0.264713068,0.151,-0.090647,-0.0218804,-0.07579976,1.217041119,0.148
960894,138922,200,-0.8,-0.795116,0.4571429,-0.6827839,-1.452503,0.1689866,229.715,0.148,-1.08151398,-0.68590962,0.273699648,0.1512,-0.0203174,0.02051284,0.00898658,1.613851074,0.148
961114,139142,220,-0.6827839,-1.452503,0.1689866,-1.466178,-1.231746,0.3418803,229.878,0.163,-1.09929178,-0.77440779,0.20297926,0.1512,-0.0177778,-0.08849817,-0.070720388,1.945188494,0.148
961314,139342,200,-1.466178,-1.231746,0.3418803,-1.224908,-0.3448107,0.3594628,230.027,0.149,-1.1045665,-0.78065931,0.23326008,0.1514,-0.00527472,-0.00625152,0.03028082,1.322311435,0.163
961514,139542,200,-1.224908,-0.3448107,0.3594628,-1.322589,-0.04786325,-0.3125763,230.175,0.148,-1.12742364,-0.80175831,0.31726496,0.1514,-0.02285714,-0.021099,0.08400488,1.359866353,0.149
961714,139742,200,-1.322589,-0.04786325,-0.3125763,-0.8263736,-0.8263736,0.608547,230.324,0.149,-1.09128204,-0.75389507,0.29870576,0.151,0.0361416,0.04786324,-0.0185592,1.317617587,0.148
961914,139942,200,-0.8263736,-0.8263736,0.608547,-0.7970696,-1.557998,0.589011,230.472,0.148,-1.11746044,-0.74764355,0.28835166,0.1508,-0.0261784,0.00625152,-0.0103541,1.846513383,0.149
962130,140158,216,-0.7970696,-1.557998,0.589011,-1.28547,-0.9924298,0.2490843,230.633,0.161,-1.05826624,-0.86056174,0.42373628,0.1506,0.0591942,-0.11291819,0.13538462,1.642982963,0.148
962330,140358,200,-1.28547,-0.9924298,0.2490843,-1.3558,-0.3135531,0.3076923,230.781,0.148,-1.09030532,-0.90412702,0.47316242,0.1504,-0.03203908,-0.04356528,0.04942614,1.425196035,0.161
962530,140558,200,-1.3558,-0.3135531,0.3076923,-1.026618,-0.6124542,0.3643468,230.928,0.147,-1.03716734,-0.92190462,0.53548232,0.1504,0.05313798,-0.0177776,0.0623199,1.24971727,0.148
962730,140758,200,-1.026618,-0.6124542,0.3643468,-0.986569,-1.0442,0.8556777,231.076,0.148,-0.98598294,-0.84747238,0.52884006,0.1508,0.0511844,0.07443224,-0.00664226,1.672081445,0.147
962930,140958,200,-0.986569,-1.0442,0.8556777,-0.5313797,-1.646886,0.9006105,231.224,0.148,-0.92483514,-0.81484724,0.5046154,0.151,0.0611478,0.03262514,-0.02422466,1.950819611,0.148
963150,141178,220,-0.5313797,-1.646886,0.9006105,-1.029548,-0.6202686,0.215873,231.387,0.163,-0.92405374,-0.86720378,0.52258854,0.1514,0.0007814,-0.05235654,0.01797314,1.221189327,0.148
963350,141378,200,-1.029548,-0.6202686,0.215873,-1.050061,-0.1504274,0.186569,231.536,0.149,-0.92932854,-0.87404138,0.49269842,0.1516,-0.0052748,-0.0068376,-0.02989012,1.077062904,0.163
963550,141578,200,-1.050061,-0.1504274,0.186569,-1.022711,-0.8742369,0.4542125,231.685,0.149,-0.89064722,-0.82715498,0.53841272,0.1518,0.03868132,0.0468864,0.0457143,1.420048218,0.149
963750,141778,200,-1.022711,-0.8742369,0.4542125,-1.012943,-1.078388,0.7062271,231.834,0.149,-0.88517722,-0.8109401,0.54915754,0.1508,0.00547,0.01621488,0.01074482,1.639430058,0.149
963950,141978,200,-1.012943,-1.078388,0.7062271,-0.3379731,-1.412454,1.129182,231.983,0.149,-0.8535289,-0.86505486,0.55560442,0.1508,0.03164832,-0.05411476,0.00644688,1.839647822,0.149
964161,142189,211,-0.3379731,-1.412454,1.129182,-1.002198,-0.5391942,0.2695971,232.141,0.158,-0.82832736,-0.86603164,0.59487182,0.151,0.02520154,-0.00097678,0.0392674,1.169535725,0.149
964361,142389,200,-1.002198,-0.5391942,0.2695971,-0.8918194,-0.4210012,0.2188034,232.29,0.149,-0.84825396,-0.85411464,0.60522592,0.151,-0.0199266,0.011917,0.0103541,1.010177598,0.158
964562,142590,201,-0.8918194,-0.4210012,0.2188034,-0.8967033,-0.8791208,0.6505495,232.44,0.15,-0.86720392,-0.86134304,0.60210012,0.1512,-0.01894996,-0.0072284,-0.0031258,1.414264771,0.149
964762,142790,200,-0.8967033,-0.8791208,0.6505495,-1.112576,-1.018803,0.7579976,232.589,0.149,-0.86114772,-0.87931616,0.58901098,0.1508,0.0060562,-0.01797312,-0.01308914,1.688296559,0.15
964962,142990,200,-1.112576,-1.018803,0.7579976,-0.4327229,-1.448596,1.113553,232.739,0.15,-0.89455424,-0.8816605,0.57514042,0.1506,-0.03340652,-0.00234434,-0.01387056,1.877679356,0.149
965171,143199,209,-0.4327229,-1.448596,1.113553,-0.971917,-0.6290598,0.2041514,232.895,0.156,-0.90334544,-0.84747248,0.50735042,0.1502,-0.0087912,0.03418802,-0.06779,1.175592056,0.15
965371,143399,200,-0.971917,-0.6290598,0.2041514,-1.058852,-0.4327229,0.1494506,233.043,0.148,-0.86056162,-0.8011722,0.51125762,0.15,0.04278382,0.04630028,0.0039072,1.153582311,0.156
965571,143599,200,-1.058852,-0.4327229,0.1494506,-0.9406593,-0.7081807,0.3115995,233.191,0.148,-0.90862022,-0.8675946,0.3991209,0.1496,-0.0480586,-0.0664224,-0.11213672,1.217971293,0.148
965771,143799,200,-0.9406593,-0.7081807,0.3115995,-0.8986569,-0.7873016,0.7775336,233.339,0.148,-0.94105002,-0.8750183,0.38700856,0.1508,-0.0324298,-0.0074237,-0.01211234,1.425477651,0.148
965971,143999,200,-0.8986569,-0.7873016,0.7775336,-0.6730159,-1.780708,0.5528694,233.487,0.148,-0.95238102,-0.800195332,0.45870574,0.1648,-0.011331,0.074822968,0.07169718,1.982305717,0.148
966190,144218,219,-0.6730159,-1.780708,0.5528694,-1.134066,-0.6661783,0.1435897,233.649,0.162,-0.92483526,-0.791794852,0.4981685,0.179,0.02754576,0.00840048,0.03946276,1.323071133,0.148
966390,144418,200,-1.134066,-0.6661783,0.1435897,-1.115507,-0.05860806,0.5079365,233.867,0.218,-0.97347988,-0.856654532,0.47003662,0.193,-0.04864462,-0.06485968,-0.02813188,1.227106458,0.162
966591,144619,201,-1.115507,-0.05860806,0.5079365,-0.8029305,-0.6661783,0.5089133,234.086,0.219,-0.9654701,-0.812112532,0.55853478,0.207,0.00800978,0.044542,0.08849816,1.160811639,0.218
966791,144819,200,-0.8029305,-0.6661783,0.5089133,-1.14188,-1.1116,0.6368742,234.304,0.218,-0.9600001,-0.785543532,0.57826618,0.2226,0.00547,0.026569,0.0197314,1.716144878,0.219
966991,145019,200,-1.14188,-1.1116,0.6368742,-0.632967,-1.557998,0.9953602,234.522,0.218,-0.93245428,-0.78358993,0.55736264,0.2224,0.02754582,0.001953602,-0.02090354,1.954161436,0.218
967211,145239,220,-0.632967,-1.557998,0.9953602,-1.106716,-0.5333333,0.2422467,234.762,0.24,-0.90197808,-0.80293059,0.55384616,0.222,0.0304762,-0.01934066,-0.00351648,1.252177374,0.218
967411,145439,200,-1.106716,-0.5333333,0.2422467,-0.9777779,-0.04884005,0.4034188,234.979,0.217,-0.88205148,-0.87638599,0.58178268,0.2218,0.0199266,-0.0734554,0.02793652,1.058858678,0.24
967611,145639,200,-0.9777779,-0.04884005,0.4034188,-0.6505495,-0.7628816,0.4913309,235.196,0.217,-0.9222957,-0.84551899,0.58236874,0.2216,-0.04024422,0.030867,0.00058606,1.116516476,0.217
967811,145839,200,-0.6505495,-0.7628816,0.4913309,-1.042247,-1.478877,0.7765568,235.413,0.217,-0.9265935,-0.83594635,0.60522588,0.2224,-0.0042978,0.00957264,0.02285714,1.968856636,0.217
968011,146039,200,-1.042247,-1.478877,0.7765568,-0.8341881,-1.403663,0.9982905,235.63,0.217,-0.99789992,-0.7871063,0.54681318,0.2228,-0.07130642,0.04884005,-0.0584127,1.91382432,0.217
968236,146264,225,-0.8341881,-1.403663,0.9982905,-1.128205,-0.4854701,0.3565324,235.874,0.244,-0.98461542,-0.76581204,0.53626374,0.2232,0.0132845,0.02129426,-0.01054944,1.27892263,0.217
968436,146464,200,-1.128205,-0.4854701,0.3565324,-1.33431,0.1953602,0.1113553,236.093,0.219,-0.92815626,-0.78945064,0.4274481,0.2236,0.05645916,-0.0236386,-0.10881564,1.353125562,0.244
968636,146664,200,-1.33431,0.1953602,0.1113553,-0.584127,-0.6564103,0.4385837,236.312,0.219,-0.98774104,-0.74393164,0.3696215,0.224,-0.05958478,0.045519,-0.0578266,0.982056259,0.219
968836,146864,200,-0.584127,-0.6564103,0.4385837,-0.7599512,-1.59707,0.2324786,236.531,0.219,-1.00590964,-0.72713066,0.36923078,0.2224,-0.0181686,0.01680098,-0.00039072,1.783873513,0.219
969036,147064,200,-0.7599512,-1.59707,0.2324786,-1.132112,-1.176068,0.7091575,236.75,0.219,-1.01431024,-0.71521368,0.344029318,0.208,-0.0084006,0.01191698,-0.025201462,1.779808383,0.219
969252,147280,216,-1.132112,-1.176068,0.7091575,-1.219048,-0.4014652,0.3545788,236.986,0.236,-1.05338228,-0.70896214,0.365714298,0.1936,-0.03907204,0.00625154,0.02168498,1.331532372,0.219
969454,147482,202,-1.219048,-0.4014652,0.3545788,-1.376313,0.2549451,-0.01465201,237.133,0.147,-1.02290608,-0.69763114,0.395604418,0.179,0.0304762,0.011331,0.02989012,1.399803257,0.236
969655,147683,201,-1.376313,0.2549451,-0.01465201,-0.7794872,-0.6251526,0.5470086,237.28,0.147,-1.04713088,-0.72634914,0.368253998,0.1644,-0.0242248,-0.028718,-0.02735042,1.139137602,0.147
969855,147883,200,-0.7794872,-0.6251526,0.5470086,-0.6075702,-1.540415,0.3819292,237.426,0.146,-1.04791228,-0.74647124,0.394822978,0.1482,-0.0007814,-0.0201221,0.02656898,1.69937925,0.147
970055,148083,200,-0.6075702,-1.540415,0.3819292,-1.253236,-1.319658,0.5724054,237.572,0.146,-1.03345548,-0.85157504,0.37743592,0.1482,0.0144568,-0.1051038,-0.017387058,1.907811744,0.146
970267,148295,212,-1.253236,-1.319658,0.5724054,-1.222955,-0.5020757,0.4874237,237.727,0.155,-1.01684986,-0.90061046,0.39013432,0.148,0.01660562,-0.04903542,0.0126984,1.40899993,0.146
970468,148496,201,-1.222955,-0.5020757,0.4874237,-1.304029,-0.2705739,-0.1015873,237.874,0.147,-1.0426374,-0.86485966,0.35555556,0.148,-0.02578754,0.0357508,-0.03457876,1.335672807,0.155
970668,148696,200,-1.304029,-0.2705739,-0.1015873,-0.6964591,-0.8703297,0.6105006,238.02,0.146,-1.0377534,-0.83125766,0.30300366,0.1478,0.004884,0.033602,-0.0525519,1.270920945,0.147
970868,148896,200,-0.6964591,-0.8703297,0.6105006,-0.7365079,-1.361661,0.2090354,238.166,0.146,-1.0502564,-0.82539684,0.28112332,0.1482,-0.012503,0.00586082,-0.02188034,1.562133273,0.146
971068,149096,200,-0.7365079,-1.361661,0.2090354,-1.228816,-1.151648,0.3096459,238.311,0.145,-1.061392,-0.89396826,0.285421244,0.148,-0.0111356,-0.06857142,0.004297924,1.712355822,0.146
971283,149311,215,-1.228816,-1.151648,0.3096459,-1.28547,-0.4727716,0.378022,238.468,0.157,-1.08659348,-0.9154579,0.281318684,0.148,-0.02520148,-0.02148964,-0.00410256,1.420861267,0.145
971483,149511,200,-1.28547,-0.4727716,0.378022,-1.359707,-0.613431,-0.08009768,238.614,0.146,-1.07584868,-0.9127227,0.355360204,0.148,0.0107448,0.0027352,0.07404152,1.49382608,0.157
971683,149711,200,-1.359707,-0.613431,-0.08009768,-0.8224665,-0.9777779,0.5899878,238.76,0.146,-1.09753368,-0.87130642,0.310427362,0.1482,-0.021685,0.04141628,-0.044932842,1.40733307,0.146
971883,149911,200,-0.8224665,-0.9777779,0.5899878,-0.6827839,-1.347985,0.579243,238.906,0.146,-1.07565328,-0.74490838,0.289719182,0.1482,0.0218804,0.12639804,-0.02070818,1.618264462,0.146
972083,150111,200,-0.6827839,-1.347985,0.579243,-1.337241,-0.9445666,0.08498169,239.052,0.146,-1.06080588,-0.83047618,0.351843718,0.14,0.0148474,-0.0855678,0.062124536,1.63940277,0.146
972298,150326,215,-1.337241,-0.9445666,0.08498169,-1.176068,0.1592186,0.2744811,239.209,0.157,-1.12703298,-0.8670086,0.389157518,0.1318,-0.0662271,-0.03653242,0.0373138,1.218124122,0.146
972498,150526,200,-1.176068,0.1592186,0.2744811,-1.28547,-1.04127,0.230525,239.314,0.105,-1.12332114,-0.944762,0.528449318,0.1236,0.00371184,-0.0777534,0.1392918,1.67027486,0.157
972698,150726,200,-1.28547,-1.04127,0.230525,-1.153602,-1.16044,0.7765568,239.419,0.105,-1.11394374,-0.87833952,0.526104994,0.1154,0.0093774,0.06642248,-0.002344324,1.811203752,0.105
972898,150926,200,-1.153602,-1.16044,0.7765568,-0.6642247,-1.736752,1.275702,239.524,0.105,-1.08522594,-0.8814653,0.540952374,0.1072,0.0287178,-0.00312578,0.01484738,2.254976176,0.105
973098,151126,200,-0.6642247,-1.736752,1.275702,-1.290354,-0.6124542,0.07326007,239.629,0.105,-1.04205134,-0.8750183,0.612649574,0.1074,0.0431746,0.006447,0.0716972,1.430203003,0.105
973318,151346,220,-1.290354,-0.6124542,0.07326007,-1.032479,0.1435897,0.348718,239.745,0.116,-1.03501834,-0.9037361,0.594285714,0.1076,0.007033,-0.0287178,-0.01836386,1.099197494,0.105
973519,151547,201,-1.032479,0.1435897,0.348718,-1.069597,-1.009035,0.589011,239.851,0.106,-1.07213676,-0.7957019,0.540952314,0.1076,-0.03711842,0.1080342,-0.0533334,1.584021254,0.116
973719,151747,200,-1.069597,-1.009035,0.589011,-1.118437,-1.304029,0.6847375,239.957,0.106,-1.08288156,-0.77733804,0.56908418,0.1078,-0.0107448,0.01836386,0.028131866,1.849394063,0.106
973919,151947,200,-1.118437,-1.304029,0.6847375,-0.8498168,-1.196581,1.009035,240.062,0.105,-1.14207556,-0.66832704,0.55540896,0.107,-0.059194,0.109011,-0.01367522,1.781052025,0.106
974119,152147,200,-0.8498168,-1.196581,1.009035,-1.344078,-0.5206349,0.2139194,240.168,0.106,-1.09655666,-0.5913552,0.55091568,0.1068,0.0455189,0.07697184,-0.00449328,1.457178053,0.105
974330,152358,211,-1.344078,-0.5206349,0.2139194,-1.328449,0.6886447,0.2803419,240.28,0.112,-1.05006096,-0.6513308,0.46515256,0.1068,0.0464957,-0.0599756,-0.08576312,1.522366529,0.106
974530,152558,200,-1.328449,0.6886447,0.2803419,-0.8420025,-0.6241758,0.5665446,240.385,0.105,-1.1229304,-0.6587546,0.42744814,0.1068,-0.07286944,-0.0074238,-0.03770442,1.191443,0.112
974731,152759,201,-0.8420025,-0.6241758,0.5665446,-0.8859585,-1.603907,0.2559219,240.491,0.106,-1.112381,-0.62065936,0.42822958,0.1068,0.0105494,0.03809524,0.00078144,1.850117874,0.105
974931,152959,200,-0.8859585,-1.603907,0.2559219,-1.214164,-1.2337,0.8205129,240.596,0.105,-1.1489134,-0.73572652,0.3127717,0.107,-0.0365324,-0.11506716,-0.11545788,1.915581198,0.106
975131,153159,200,-1.214164,-1.2337,0.8205129,-1.291331,-0.3301587,0.2178266,240.702,0.106,-1.13211242,-0.75565326,0.3244933,0.107,0.01680098,-0.01992674,0.0117216,1.350551349,0.105
